Time;Server;Message_type;CPU Usage;Memory Usage;Latency;Transaction_ID;From_Server;Message
66.28192585536154;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;ERROR;0.68;0.068;6.842359766207209;35a51129-2d70-49ad-b30a-dd1f9c3c76d0;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Error due to TIMEOUT
66.32760684438144;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.8933333333333333;0.08933333333333333;9.024659040869908;0e98c147-6a09-4f6a-80ba-71a5c9fc46e1;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;Error due to TIMEOUT
66.33806140724779;payment#3056eb1f-4512-4d14-9299-a90134e1a202;INFO;0.13;0.013;1.3268455381765343;17a2afd4-49a3-45ff-a324-ef885b50c16e;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Requesting payment#3056eb1f-4512-4d14-9299-a90134e1a202 by balance#9cacfbb0-8424-4d30-a157-d47f2bc00010
66.33868871425406;credit#07826c57-f2bf-4a30-a88a-18257f229504;INFO;0.04;0.004;0.4402765261143163;e23f878d-ea91-492e-8c62-08142e914791;payment#3056eb1f-4512-4d14-9299-a90134e1a202;Requesting credit#07826c57-f2bf-4a30-a88a-18257f229504 by payment#3056eb1f-4512-4d14-9299-a90134e1a202
66.35669689682035;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.8933333333333333;0.08933333333333333;8.958811736067467;c30b144a-a1a2-41f7-bc3f-673a3feae57a;client;Error due to TIMEOUT
66.47396321261678;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;ERROR;0.68;0.068;6.8878086528379665;2bef813f-31d2-48fa-8386-5ce1b5887863;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Error due to TIMEOUT
66.47716371986704;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.9066666666666666;0.09066666666666667;9.098716202862704;c7dc5820-22e6-48f6-be73-6e8bd2a910a7;client;Error due to TIMEOUT
66.48811664599157;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.8933333333333333;0.08933333333333333;8.977046025020716;35752462-8c04-472a-b4eb-22688c702b6a;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;Error due to TIMEOUT
66.53381052564608;payment#3056eb1f-4512-4d14-9299-a90134e1a202;INFO;0.13;0.013;1.393235164463319;a8b88ea5-9931-4292-8b75-e90180d51c20;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Requesting payment#3056eb1f-4512-4d14-9299-a90134e1a202 by balance#9cacfbb0-8424-4d30-a157-d47f2bc00010
66.5596369961662;credit#07826c57-f2bf-4a30-a88a-18257f229504;INFO;0.04;0.004;0.41445251402065725;d82f6d7f-34d5-4e93-8f3c-23a32f2ddee6;payment#3056eb1f-4512-4d14-9299-a90134e1a202;Requesting credit#07826c57-f2bf-4a30-a88a-18257f229504 by payment#3056eb1f-4512-4d14-9299-a90134e1a202
66.56988790577057;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;ERROR;0.68;0.068;6.854416676311605;c6830cb6-9fb7-47dd-af97-3235e8a47f53;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Error due to TIMEOUT
66.60289197898287;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.8933333333333333;0.08933333333333333;8.998650869368532;b4dc5d84-5957-4bc7-98ba-b53b8cd5b82b;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;Error due to TIMEOUT
66.61309230144326;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.8933333333333333;0.08933333333333333;8.955250286875096;728b216b-8fea-4e49-953c-79e1026fe5ae;client;Error due to TIMEOUT
66.66037315725599;payment#3056eb1f-4512-4d14-9299-a90134e1a202;INFO;0.13;0.013;1.3914790649965596;6d88aa82-78eb-4c9c-941d-9c428d29363e;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Requesting payment#3056eb1f-4512-4d14-9299-a90134e1a202 by balance#9cacfbb0-8424-4d30-a157-d47f2bc00010
66.66669009689079;credit#07826c57-f2bf-4a30-a88a-18257f229504;INFO;0.04;0.004;0.44815845346199934;f0483739-2b97-4f74-af2d-4e411d4ea1c6;payment#3056eb1f-4512-4d14-9299-a90134e1a202;Requesting credit#07826c57-f2bf-4a30-a88a-18257f229504 by payment#3056eb1f-4512-4d14-9299-a90134e1a202
66.70825377833032;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;ERROR;0.68;0.068;6.812267395015402;105eb019-7f02-4de5-9959-57e7f9f0e6a6;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Error due to TIMEOUT
66.74261083881937;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.9066666666666666;0.09066666666666667;9.16309071889669;664cd00e-9b1e-4b5e-be3e-a20455895040;client;Error due to TIMEOUT
66.77833793336211;credit#07826c57-f2bf-4a30-a88a-18257f229504;INFO;0.04;0.004;0.44815845346199934;17a2afd4-49a3-45ff-a324-ef885b50c16e;payment#3056eb1f-4512-4d14-9299-a90134e1a202;Requesting credit#07826c57-f2bf-4a30-a88a-18257f229504 by payment#3056eb1f-4512-4d14-9299-a90134e1a202
66.78729279208947;payment#3056eb1f-4512-4d14-9299-a90134e1a202;INFO;0.13;0.013;1.3914790649965596;b56ba086-728c-46ff-8385-4836d9f567c6;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Requesting payment#3056eb1f-4512-4d14-9299-a90134e1a202 by balance#9cacfbb0-8424-4d30-a157-d47f2bc00010
66.82089143698485;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.9;0.09;9.019923704970555;0975a9b3-b69e-4f52-be90-ae97f049c9fd;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;Error due to TIMEOUT
66.83438459712012;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;ERROR;0.68;0.068;6.81950915334307;5766d043-78f1-48b4-b1e3-ffa0b8725a0c;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Error due to TIMEOUT
66.86377736605446;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.9066666666666666;0.09066666666666667;9.120460068776117;29ed5c70-c399-4b08-968d-4e37dab142b9;client;Error due to TIMEOUT
66.89949293815073;payment#3056eb1f-4512-4d14-9299-a90134e1a202;INFO;0.12;0.012;1.2942095213769644;20a214ec-f590-49d0-babd-79b5206574a0;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Requesting payment#3056eb1f-4512-4d14-9299-a90134e1a202 by balance#9cacfbb0-8424-4d30-a157-d47f2bc00010
